Num,Character,CHRCount,CHR/million,logCHR,CHR-CD,CHR-CD%,logCHR-CD,Pinyin,Pinyin (no tone),tone,initial,final,IDS,lvl1_structure,components
5512,毹,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,shū,shu,1,sh,u,⿰俞毛,⿰,⿰俞毛
5513,貊,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,mò,mo,4,m,o,⿰豸百,⿰,⿰豸百
5514,貅,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,xiū,xiu,1,x,iu,⿰豸休,⿰,⿰豸休
5515,貉,12,0.26,1.0792,12,0.19,1.0792,mò,mo,4,m,o,⿰豸各,⿰,⿰豸各
5516,颔,3,0.06,0.4771,3,0.05,0.4771,hàn,han,4,h,an,⿰含页,⿰,⿰含页
5517,腠,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,còu,cou,4,c,ou,⿰月奏,⿰,⿰月奏
5518,腩,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,nǎn,nan,3,n,an,⿰月南,⿰,⿰月南
5519,腼,35,0.75,1.5441,32,0.51,1.5051,miǎn,mian,3,m,ian,⿰月面,⿰,⿰月面
5520,腭,12,0.26,1.0792,8,0.13,0.9031,è,e,4,,e,⿰月咢,⿰,⿰月咢
5521,腧,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,shù,shu,4,sh,u,⿰月俞,⿰,⿰月俞
5522,塍,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,chéng,cheng,2,ch,eng,⿰月⿱龹土,⿰,⿰月⿱龹土
5523,媵,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,yìng,ying,4,y,ing,⿰月⿱龹女,⿰,⿰月⿱龹女
5524,詹,1881,40.16,3.2744,392,6.28,2.5933,zhān,zhan,1,zh,an,⿸厃⿱儿言,⿸,⿸厃⿱儿言
5525,鲅,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,bà,ba,4,b,a,⿰鱼犮,⿰,⿰鱼犮
5526,鲆,1,0.02,0,1,0.02,0,píng,ping,2,p,ing,⿰鱼平,⿰,⿰鱼平
5527,鲇,4,0.09,0.6021,3,0.05,0.4771,nián,nian,2,n,ian,⿰鱼占,⿰,⿰鱼占
5528,鲈,33,0.7,1.5185,27,0.43,1.4314,lú,lu,2,l,u,⿰鱼卢,⿰,⿰鱼卢
5529,稣,1517,32.39,3.181,523,8.38,2.7185,sū,su,1,s,u,⿰鱼禾,⿰,⿰鱼禾
5530,鲋,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,fù,fu,4,f,u,⿰鱼付,⿰,⿰鱼付
5531,鲐,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,tái,tai,2,t,ai,⿰鱼台,⿰,⿰鱼台
5532,肄,5,0.11,0.699,5,0.08,0.699,yì,yi,4,y,i,⿰𠤕聿,⿰,⿰𠤕聿
5533,鹐,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,qiān,qian,1,q,ian,⿰臽鸟,⿰,⿰臽鸟
5534,飕,20,0.43,1.301,10,0.16,1,sōu,sou,1,s,ou,⿺风叟,⿺,⿺风叟
5535,觥,3,0.06,0.4771,3,0.05,0.4771,gōng,gong,1,g,ong,⿰角光,⿰,⿰角光
5536,遛,176,3.76,2.2455,118,1.89,2.0719,liú,liu,2,l,iu,⿺辶留,⿺,⿺辶留
5537,馐,4,0.09,0.6021,3,0.05,0.4771,xiū,xiu,1,x,iu,⿰饣羞,⿰,⿰饣羞
5538,鹑,71,1.52,1.8513,36,0.58,1.5563,chún,chun,2,ch,un,⿰享鸟,⿰,⿰享鸟
5539,亶,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,dǎn,dan,3,d,an,⿱㐭旦,⿱,⿱㐭旦
5540,瘃,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,zhú,zhu,2,zh,u,⿸疒豖,⿸,⿸疒豖
5541,痱,10,0.21,1,10,0.16,1,fèi,fei,4,f,ei,⿸疒非,⿸,⿸疒非
5542,痼,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,gù,gu,4,g,u,⿸疒固,⿸,⿸疒固
5543,痿,46,0.98,1.6628,33,0.53,1.5185,wěi,wei,3,w,ei,⿸疒委,⿸,⿸疒委
5544,瘐,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,yǔ,yu,3,y,u,⿸疒臾,⿸,⿸疒臾
5545,瘁,38,0.81,1.5798,37,0.59,1.5682,cuì,cui,4,c,ui,⿸疒卒,⿸,⿸疒卒
5546,瘆,5,0.11,0.699,5,0.08,0.699,shèn,shen,4,sh,en,⿸疒参,⿸,⿸疒参
5547,麂,7,0.15,0.8451,4,0.06,0.6021,jǐ,ji,3,j,i,⿸鹿几,⿸,⿸鹿几
5548,裔,448,9.56,2.6513,303,4.85,2.4814,yì,yi,4,y,i,⿱衣冏,⿱,⿱衣冏
5549,歆,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,xīn,xin,1,x,in,⿰音欠,⿰,⿰音欠
5550,旒,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,liú,liu,2,l,iu,⿰方⿱𠂉㐬,⿰,⿰方⿱𠂉㐬
5551,雍,44,0.94,1.6435,18,0.29,1.2553,yōng,yong,1,y,ong,⿱亠⿰乡隹,⿱,⿱亠⿰乡隹
5552,阖,6,0.13,0.7782,4,0.06,0.6021,hé,he,2,h,e,⿵门盍,⿵,⿵门盍
5553,阗,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,tián,tian,2,t,ian,⿵门真,⿵,⿵门真
5554,阙,5,0.11,0.699,3,0.05,0.4771,què,que,4,q,ue,⿵门欮,⿵,⿵门欮
5555,羧,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,suō,suo,1,s,uo,⿰羊夋,⿰,⿰羊夋
5556,豢,4,0.09,0.6021,4,0.06,0.6021,huàn,huan,4,h,uan,⿱龹豕,⿱,⿱龹豕
5557,粳,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jīng,jing,1,j,ing,⿰米更,⿰,⿰米更
5558,猷,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,yóu,you,2,y,ou,⿰酋犬,⿰,⿰酋犬
5559,煳,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,hú,hu,2,h,u,⿰火胡,⿰,⿰火胡
5560,煜,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,yù,yu,4,y,u,⿰火昱,⿰,⿰火昱
5561,煨,2,0.04,0.301,2,0.03,0.301,wēi,wei,1,w,ei,⿰火畏,⿰,⿰火畏
5562,煅,2,0.04,0.301,2,0.03,0.301,duàn,duan,4,d,uan,⿰火段,⿰,⿰火段
5563,煊,1,0.02,0,1,0.02,0,xuān,xuan,1,x,uan,⿰火宣,⿰,⿰火宣
5564,煸,2,0.04,0.301,2,0.03,0.301,biān,bian,1,b,ian,⿰火扁,⿰,⿰火扁
5565,煺,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,tuì,tui,4,t,ui,⿰火退,⿰,⿰火退
5566,滟,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,yàn,yan,4,y,an,⿰氵艳,⿰,⿰氵艳
5567,溱,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,qín,qin,2,q,in,⿰氵秦,⿰,⿰氵秦
5568,溘,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,kè,ke,4,k,e,⿰氵盍,⿰,⿰氵盍
5569,漭,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,mǎng,mang,3,m,ang,⿰氵莽,⿰,⿰氵莽
5570,滢,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,yíng,ying,2,y,ing,⿰氵莹,⿰,⿰氵莹
5571,溥,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,pǔ,pu,3,p,u,⿰氵尃,⿰,⿰氵尃
5572,溧,1,0.02,0,1,0.02,0,lì,li,4,l,i,⿰氵栗,⿰,⿰氵栗
5573,溽,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,rù,ru,4,r,u,⿰氵辱,⿰,⿰氵辱
5574,裟,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,shā,sha,1,sh,a,⿱沙衣,⿱,⿱沙衣
5575,溻,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,tā,ta,1,t,a,⿰氵𦐇,⿰,⿰氵𦐇
5576,溷,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,hùn,hun,4,h,un,⿰氵圂,⿰,⿰氵圂
5577,滗,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,bì,bi,4,b,i,⿰氵笔,⿰,⿰氵笔
5578,滫,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,xiǔ,xiu,3,x,iu,⿰氵脩,⿰,⿰氵脩
5579,溴,10,0.21,1,9,0.14,0.9542,xiù,xiu,4,x,iu,⿰氵臭,⿰,⿰氵臭
5580,滏,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,fǔ,fu,3,f,u,⿰氵釜,⿰,⿰氵釜
5581,滃,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,wēng,weng,1,w,eng,⿰氵翁,⿰,⿰氵翁
5582,滦,1,0.02,0,1,0.02,0,luán,luan,2,l,uan,⿰氵栾,⿰,⿰氵栾
5583,溏,3,0.06,0.4771,3,0.05,0.4771,táng,tang,2,t,ang,⿰氵唐,⿰,⿰氵唐
5584,滂,4,0.09,0.6021,2,0.03,0.301,pāng,pang,1,p,ang,⿰氵旁,⿰,⿰氵旁
5585,滓,65,1.39,1.8129,56,0.9,1.7482,zǐ,zi,3,z,i,⿰氵宰,⿰,⿰氵宰
5586,溟,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,míng,ming,2,m,ing,⿰氵冥,⿰,⿰氵冥
5587,滪,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,yù,yu,4,y,u,⿰氵预,⿰,⿰氵预
5588,愫,6,0.13,0.7782,6,0.1,0.7782,sù,su,4,s,u,⿰忄素,⿰,⿰忄素
5589,慑,74,1.58,1.8692,58,0.93,1.7634,shè,she,4,sh,e,⿰忄聂,⿰,⿰忄聂
5590,慊,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,qiè,qie,4,q,ie,⿰忄兼,⿰,⿰忄兼
5591,鲎,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,hòu,hou,4,h,ou,⿳𭕄冖鱼,⿳,⿳𭕄冖鱼
5592,骞,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,qiān,qian,1,q,ian,⿱𡨄马,⿱,⿱𡨄马
5593,窦,67,1.43,1.8261,46,0.74,1.6628,dòu,dou,4,d,ou,⿱穴卖,⿱,⿱穴卖
5594,窠,1,0.02,0,1,0.02,0,kē,ke,1,k,e,⿱穴果,⿱,⿱穴果
5595,窣,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,sū,su,1,s,u,⿱穴卒,⿱,⿱穴卒
5596,裱,38,0.81,1.5798,22,0.35,1.3424,biǎo,biao,3,b,iao,⿰衤表,⿰,⿰衤表
5597,褚,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,chǔ,chu,3,ch,u,⿰衤者,⿰,⿰衤者
5598,裨,7,0.15,0.8451,6,0.1,0.7782,bì,bi,4,b,i,⿰衤卑,⿰,⿰衤卑
5599,裾,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jū,ju,1,j,u,⿰衤居,⿰,⿰衤居
5600,裰,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,duō,duo,1,d,uo,⿰衤叕,⿰,⿰衤叕
5601,禊,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,xì,xi,4,x,i,⿰礻契,⿰,⿰礻契
5602,谩,19,0.41,1.2788,16,0.26,1.2041,màn,man,4,m,an,⿰讠曼,⿰,⿰讠曼
5603,谪,1,0.02,0,1,0.02,0,zhé,zhe,2,zh,e,⿰讠啇,⿰,⿰讠啇
5604,媾,8,0.17,0.9031,7,0.11,0.8451,gòu,gou,4,g,ou,⿰女冓,⿰,⿰女冓
5605,嫫,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,mó,mo,2,m,o,⿰女莫,⿰,⿰女莫
5606,媲,42,0.9,1.6232,41,0.66,1.6128,pì,pi,4,p,i,⿰女𣬉,⿰,⿰女𣬉
5607,嫒,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,ài,ai,4,,ai,⿰女爱,⿰,⿰女爱
5608,嫔,1,0.02,0,1,0.02,0,pín,pin,2,p,in,⿰女宾,⿰,⿰女宾
5609,媸,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,chī,chi,1,ch,i,⿰女蚩,⿰,⿰女蚩
5610,缙,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jìn,jin,4,j,in,⿰纟晋,⿰,⿰纟晋
5611,缜,14,0.3,1.1461,14,0.22,1.1461,zhěn,zhen,3,zh,en,⿰纟真,⿰,⿰纟真
5612,缛,22,0.47,1.3424,20,0.32,1.301,rù,ru,4,r,u,⿰纟辱,⿰,⿰纟辱
5613,辔,2,0.04,0.301,1,0.02,0,pèi,pei,4,p,ei,⿱⿲纟车纟口,⿱,⿱⿲纟车纟口
5614,骝,1,0.02,0,1,0.02,0,liú,liu,2,l,iu,⿰马留,⿰,⿰马留
5615,缟,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,gǎo,gao,3,g,ao,⿰纟高,⿰,⿰纟高
5616,缡,1,0.02,0,1,0.02,0,lí,li,2,l,i,⿰纟离,⿰,⿰纟离
5617,缢,2,0.04,0.301,2,0.03,0.301,yì,yi,4,y,i,⿰纟益,⿰,⿰纟益
5618,缣,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jiān,jian,1,j,ian,⿰纟兼,⿰,⿰纟兼
5619,骟,1,0.02,0,1,0.02,0,shàn,shan,4,sh,an,⿰马扇,⿰,⿰马扇
5620,耥,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,tāng,tang,1,t,ang,⿰耒尚,⿰,⿰耒尚
5621,璈,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,áo,ao,2,,ao,⿰王敖,⿰,⿰王敖
5622,瑶,7,0.15,0.8451,5,0.08,0.699,yáo,yao,2,y,ao,⿰王䍃,⿰,⿰王䍃
5623,瑭,2,0.04,0.301,2,0.03,0.301,táng,tang,2,t,ang,⿰王唐,⿰,⿰王唐
5624,獒,8,0.17,0.9031,5,0.08,0.699,áo,ao,2,,ao,⿱敖犬,⿱,⿱敖犬
5625,觏,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,gòu,gou,4,g,ou,⿰冓见,⿰,⿰冓见
5626,慝,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,tè,te,4,t,e,⿱匿心,⿱,⿱匿心
5627,嫠,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,lí,li,2,l,i,⿸𠩺女,⿸,⿸𠩺女
5628,韬,2,0.04,0.301,2,0.03,0.301,tāo,tao,1,t,ao,⿰韦舀,⿰,⿰韦舀
5629,叆,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,ài,ai,4,,ai,⿰云爱,⿰,⿰云爱
5630,髦,296,6.32,2.4713,234,3.75,2.3692,máo,mao,2,m,ao,⿱髟毛,⿱,⿱髟毛
5631,摽,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,biāo,biao,1,b,iao,⿰扌票,⿰,⿰扌票
5632,墁,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,màn,man,4,m,an,⿰土曼,⿰,⿰土曼
5633,撂,92,1.96,1.9638,82,1.31,1.9138,liào,liao,4,l,iao,⿰扌畧,⿰,⿰扌畧
5634,摞,38,0.81,1.5798,34,0.54,1.5315,luò,luo,4,l,uo,⿰扌累,⿰,⿰扌累
5635,撄,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,yīng,ying,1,y,ing,⿰扌婴,⿰,⿰扌婴
5636,翥,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,zhù,zhu,4,zh,u,⿱者羽,⿱,⿱者羽
5637,踅,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,xué,xue,2,x,ue,⿱折足,⿱,⿱折足
5638,摭,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,zhí,zhi,2,zh,i,⿰扌庶,⿰,⿰扌庶
5639,墉,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,yōng,yong,1,y,ong,⿰土庸,⿰,⿰土庸
5640,墒,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,shāng,shang,1,sh,ang,⿰土商,⿰,⿰土商
5641,榖,3,0.06,0.4771,3,0.05,0.4771,gǔ,gu,3,g,u,⿰⿱⿳士冖一木殳,⿰,⿰⿱⿳士冖一木殳
5642,綦,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,qí,qi,2,q,i,⿱其糸,⿱,⿱其糸
5643,蔫,17,0.36,1.2304,16,0.26,1.2041,niān,nian,1,n,ian,⿱艹焉,⿱,⿱艹焉
5644,蔷,39,0.83,1.5911,14,0.22,1.1461,qiáng,qiang,2,q,iang,⿱艹啬,⿱,⿱艹啬
5645,靺,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,wà,wa,4,w,a,⿰革末,⿰,⿰革末
5646,靼,25,0.53,1.3979,6,0.1,0.7782,dá,da,2,d,a,⿰革旦,⿰,⿰革旦
5647,鞅,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,yāng,yang,1,y,ang,⿰革央,⿰,⿰革央
5648,靿,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,yào,yao,4,y,ao,⿰革幼,⿰,⿰革幼
5649,甍,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,méng,meng,2,m,eng,⿱⿳艹罒冖瓦,⿱,⿱⿳艹罒冖瓦
5650,蔸,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,dōu,dou,1,d,ou,⿱艹兜,⿱,⿱艹兜
5651,蔟,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,cù,cu,4,c,u,⿱艹族,⿱,⿱艹族
5652,蔺,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,lìn,lin,4,l,in,⿱艹𫔴,⿱,⿱艹𫔴
5653,戬,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jiǎn,jian,3,j,ian,⿰晋戈,⿰,⿰晋戈
5654,蕖,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,qú,qu,2,q,u,⿱艹渠,⿱,⿱艹渠
5655,蔻,32,0.68,1.5051,22,0.35,1.3424,kòu,kou,4,k,ou,⿱艹寇,⿱,⿱艹寇
5656,蓿,27,0.58,1.4314,17,0.27,1.2304,xu,xu,0,x,u,⿱艹宿,⿱,⿱艹宿
5657,斡,20,0.43,1.301,7,0.11,0.8451,wò,wo,4,w,o,⿰𠦝⿱人斗,⿰,⿰𠦝⿱人斗
5658,鹕,19,0.41,1.2788,12,0.19,1.0792,hú,hu,2,h,u,⿰胡鸟,⿰,⿰胡鸟
5659,蓼,16,0.34,1.2041,1,0.02,0,liǎo,liao,3,l,iao,⿱艹翏,⿱,⿱艹翏
5660,榛,24,0.51,1.3802,20,0.32,1.301,zhēn,zhen,1,zh,en,⿰木秦,⿰,⿰木秦
5661,榧,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,fěi,fei,3,f,ei,⿰木匪,⿰,⿰木匪
5662,榻,31,0.66,1.4914,25,0.4,1.3979,tà,ta,4,t,a,⿰木𦐇,⿰,⿰木𦐇
5663,榫,1,0.02,0,1,0.02,0,sǔn,sun,3,s,un,⿰木隼,⿰,⿰木隼
5664,榭,29,0.62,1.4624,14,0.22,1.1461,xiè,xie,4,x,ie,⿰木射,⿰,⿰木射
5665,槔,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,gāo,gao,1,g,ao,⿰木皋,⿰,⿰木皋
5666,榱,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,cuī,cui,1,c,ui,⿰木衰,⿰,⿰木衰
5667,槁,2,0.04,0.301,2,0.03,0.301,gǎo,gao,3,g,ao,⿰木高,⿰,⿰木高
5668,槟,890,19,2.9494,538,8.62,2.7308,bīn,bin,1,b,in,⿰木宾,⿰,⿰木宾
5669,槠,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,zhū,zhu,1,zh,u,⿰木诸,⿰,⿰木诸
5670,榷,9,0.19,0.9542,9,0.14,0.9542,què,que,4,q,ue,⿰木隺,⿰,⿰木隺
5671,僰,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,bó,bo,2,b,o,⿱棘人,⿱,⿱棘人
5672,酽,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,yàn,yan,4,y,an,⿰酉严,⿰,⿰酉严
5673,酶,138,2.95,2.1399,78,1.25,1.8921,méi,mei,2,m,ei,⿰酉每,⿰,⿰酉每
5674,酹,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,lèi,lei,4,l,ei,⿰酉寽,⿰,⿰酉寽
5675,厮,187,3.99,2.2718,154,2.47,2.1875,sī,si,1,s,i,⿸厂斯,⿸,⿸厂斯
5676,碡,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,zhóu,zhou,2,zh,ou,⿰石毒,⿰,⿰石毒
5677,碴,43,0.92,1.6335,40,0.64,1.6021,chá,cha,2,ch,a,⿰石查,⿰,⿰石查
5678,碣,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jié,jie,2,j,ie,⿰石曷,⿰,⿰石曷
5679,碲,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,dì,di,4,d,i,⿰石帝,⿰,⿰石帝
5680,磋,29,0.62,1.4624,25,0.4,1.3979,cuō,cuo,1,c,uo,⿰石差,⿰,⿰石差
5681,臧,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,zāng,zang,1,z,ang,⿵戕臣,⿵,⿵戕臣
5682,豨,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,xī,xi,1,x,i,⿰豕希,⿰,⿰豕希
5683,殡,176,3.76,2.2455,96,1.54,1.9823,bìn,bin,4,b,in,⿰歹宾,⿰,⿰歹宾
5684,霆,73,1.56,1.8633,69,1.11,1.8388,tíng,ting,2,t,ing,⿱雨廷,⿱,⿱雨廷
5685,霁,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jì,ji,4,j,i,⿱雨齐,⿱,⿱雨齐
5686,辕,7,0.15,0.8451,6,0.1,0.7782,yuán,yuan,2,y,uan,⿰车袁,⿰,⿰车袁
5687,蜚,74,1.58,1.8692,64,1.03,1.8062,fēi,fei,1,f,ei,⿱非虫,⿱,⿱非虫
5688,裴,132,2.82,2.1206,25,0.4,1.3979,péi,pei,2,p,ei,⿱非衣,⿱,⿱非衣
5689,翡,59,1.26,1.7709,33,0.53,1.5185,fěi,fei,3,f,ei,⿱非羽,⿱,⿱非羽
5690,龇,7,0.15,0.8451,7,0.11,0.8451,zī,zi,1,z,i,⿰齿此,⿰,⿰齿此
5691,龈,32,0.68,1.5051,26,0.42,1.415,yín,yin,2,y,in,⿰齿艮,⿰,⿰齿艮
5692,睿,91,1.94,1.959,73,1.17,1.8633,ruì,rui,4,r,ui,⿳𣦵八𥃦,⿳,⿳𣦵八𥃦
5693,䁖,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,lōu,lou,1,l,ou,⿰目娄,⿰,⿰目娄
5694,睽,58,1.24,1.7634,28,0.45,1.4472,kuí,kui,2,k,ui,⿰目癸,⿰,⿰目癸
5695,嘞,55,1.17,1.7404,48,0.77,1.6812,lei,lei,0,l,ei,⿰口勒,⿰,⿰口勒
5696,嘈,52,1.11,1.716,45,0.72,1.6532,cáo,cao,2,c,ao,⿰口曹,⿰,⿰口曹
5697,嘌,5,0.11,0.699,3,0.05,0.4771,piào,piao,4,p,iao,⿰口票,⿰,⿰口票
5698,嘁,5,0.11,0.699,4,0.06,0.6021,qī,qi,1,q,i,⿰口戚,⿰,⿰口戚
5699,嘎,290,6.19,2.4624,97,1.55,1.9868,gā,ga,1,g,a,⿰口戛,⿰,⿰口戛
5700,暧,83,1.77,1.9191,71,1.14,1.8513,ài,ai,4,,ai,⿰日爱,⿰,⿰日爱
5701,暝,2,0.04,0.301,2,0.03,0.301,míng,ming,2,m,ing,⿰日冥,⿰,⿰日冥
5702,踌,28,0.6,1.4472,26,0.42,1.415,chóu,chou,2,ch,ou,⿰𧾷寿,⿰,⿰𧾷寿
5703,踉,19,0.41,1.2788,11,0.18,1.0414,liàng,liang,4,l,iang,⿰𧾷良,⿰,⿰𧾷良
5704,蜞,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,qí,qi,2,q,i,⿰虫其,⿰,⿰虫其
5705,蜥,207,4.42,2.316,105,1.68,2.0212,xī,xi,1,x,i,⿰虫析,⿰,⿰虫析
5706,蜮,1,0.02,0,1,0.02,0,yù,yu,4,y,u,⿰虫或,⿰,⿰虫或
5707,蝈,2,0.04,0.301,1,0.02,0,guō,guo,1,g,uo,⿰虫国,⿰,⿰虫国
5708,蜴,182,3.89,2.2601,93,1.49,1.9685,yì,yi,4,y,i,⿰虫易,⿰,⿰虫易
5709,蜱,6,0.13,0.7782,4,0.06,0.6021,pí,pi,2,p,i,⿰虫卑,⿰,⿰虫卑
5710,蜩,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,tiáo,tiao,2,t,iao,⿰虫周,⿰,⿰虫周
5711,蜷,68,1.45,1.8325,63,1.01,1.7993,quán,quan,2,q,uan,⿰虫卷,⿰,⿰虫卷
5712,蜿,16,0.34,1.2041,14,0.22,1.1461,wān,wan,1,w,an,⿰虫宛,⿰,⿰虫宛
5713,螂,281,6,2.4487,122,1.95,2.0864,láng,lang,2,l,ang,⿰虫郎,⿰,⿰虫郎
5714,蜢,22,0.47,1.3424,17,0.27,1.2304,měng,meng,3,m,eng,⿰虫孟,⿰,⿰虫孟
5715,嘘,2333,49.81,3.3679,1224,19.61,3.0878,xū,xu,1,x,u,⿰口虚,⿰,⿰口虚
5716,嘡,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,tāng,tang,1,t,ang,⿰口堂,⿰,⿰口堂
5717,鹗,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,è,e,4,,e,⿰咢鸟,⿰,⿰咢鸟
5718,嘣,150,3.2,2.1761,91,1.46,1.959,bēng,beng,1,b,eng,⿰口崩,⿰,⿰口崩
5719,嘤,15,0.32,1.1761,3,0.05,0.4771,yīng,ying,1,y,ing,⿰口婴,⿰,⿰口婴
5720,嘚,10,0.21,1,5,0.08,0.699,dē,de,1,d,e,⿰口得,⿰,⿰口得
5721,嗾,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,sǒu,sou,3,s,ou,⿰口族,⿰,⿰口族
5722,嘧,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,mì,mi,4,m,i,⿰口密,⿰,⿰口密
5723,罴,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,pí,pi,2,p,i,⿱罢灬,⿱,⿱罢灬
5724,罱,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,lǎn,lan,3,l,an,⿱罒南,⿱,⿱罒南
5725,幔,17,0.36,1.2304,8,0.13,0.9031,màn,man,4,m,an,⿰巾曼,⿰,⿰巾曼
5726,嶂,2,0.04,0.301,2,0.03,0.301,zhàng,zhang,4,zh,ang,⿰山章,⿰,⿰山章
5727,幛,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,zhàng,zhang,4,zh,ang,⿰巾章,⿰,⿰巾章
5728,赙,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,fù,fu,4,f,u,⿰贝尃,⿰,⿰贝尃
